line_id	entry_id	section	field	response	response_date	source	kernel_tokens_est	full_tokens_est	kernel	full
L1047	R029__TENSIONS_CONTRADICTIONS__ITEM_04__L2761	TENSIONS_CONTRADICTIONS	item_04	29	6/23/2026, 8:25:39 PM	ai-prompting-and-description.md:L2761	52	76	Open models are described as foundations of trust, yet access to weights does not necessarily reveal training data, evaluation methods, reinforcement procedures, safety interventions, or downstream behavior.	Open models are described as foundations of trust, yet access to weights does not necessarily reveal training data, evaluation methods, reinforcement procedures, safety interventions, or downstream behavior. Technical availability and epistemic transparency are treated as more equivalent than they are.
L1048	R029__TENSIONS_CONTRADICTIONS__ITEM_05__L2765	TENSIONS_CONTRADICTIONS	item_05	29	6/23/2026, 8:25:39 PM	ai-prompting-and-description.md:L2765	48	76	The argument attributes proprietary closure primarily to vendor strategy, but customers actively purchase closed systems because they transfer maintenance, security, support, and liability.	The argument attributes proprietary closure primarily to vendor strategy, but customers actively purchase closed systems because they transfer maintenance, security, support, and liability. Lock-in is not merely imposed by suppliers; it is often accepted in exchange for reduced organizational burden.
L1049	R030__TENSIONS_CONTRADICTIONS__ITEM_01__L2828	TENSIONS_CONTRADICTIONS	item_01	30	6/23/2026, 8:26:37 PM	ai-prompting-and-description.md:L2828	31	65	The headline says workers are being paid to “learn AI,” but fellows are expected to deliver practical organizational change.	The headline says workers are being paid to “learn AI,” but fellows are expected to deliver practical organizational change. This framing minimizes the professional responsibility involved and makes an implementation position sound like subsidized education.
L1050	R030__TENSIONS_CONTRADICTIONS__ITEM_02__L2832	TENSIONS_CONTRADICTIONS	item_02	30	6/23/2026, 8:26:37 PM	ai-prompting-and-description.md:L2832	52	80	No prior technical background is required, yet fellows will be expected to identify safe automation opportunities, evaluate outputs, redesign workflows, and recognize where human judgment is indispensable.	No prior technical background is required, yet fellows will be expected to identify safe automation opportunities, evaluate outputs, redesign workflows, and recognize where human judgment is indispensable. Those tasks require substantial institutional and ethical judgment that cannot be reduced to comfort using Claude.
L1051	R030__TENSIONS_CONTRADICTIONS__ITEM_03__L2836	TENSIONS_CONTRADICTIONS	item_03	30	6/23/2026, 8:26:37 PM	ai-prompting-and-description.md:L2836	36	92	The article combines Anthropic’s targeted fellowship with China’s nationwide restructuring of higher education as evidence of one labor trend.	The article combines Anthropic’s targeted fellowship with China’s nationwide restructuring of higher education as evidence of one labor trend. One is a vendor-funded deployment program involving 1,000 early-career workers; the other is centralized industrial planning affecting thousands of degree programs. Their scale, incentives, and consequences differ radically.
L1052	R030__TENSIONS_CONTRADICTIONS__ITEM_04__L2840	TENSIONS_CONTRADICTIONS	item_04	30	6/23/2026, 8:26:37 PM	ai-prompting-and-description.md:L2840	43	87	Domain expertise is presented as the essential complement to AI literacy, while the fellowship explicitly targets people with fewer than two years of full-time experience.	Domain expertise is presented as the essential complement to AI literacy, while the fellowship explicitly targets people with fewer than two years of full-time experience. Early-career participants may possess adaptability but lack the deep organizational knowledge required to distinguish superficial efficiency from harmful process degradation.
L1053	R030__TENSIONS_CONTRADICTIONS__ITEM_05__L2844	TENSIONS_CONTRADICTIONS	item_05	30	6/23/2026, 8:26:37 PM	ai-prompting-and-description.md:L2844	47	71	The program is described as support for nonprofits, but the article does not clarify who owns the resulting workflows, prompts, evaluations, data arrangements, or implementation knowledge.	The program is described as support for nonprofits, but the article does not clarify who owns the resulting workflows, prompts, evaluations, data arrangements, or implementation knowledge. A philanthropic deployment can still create technological dependency on a commercial provider.
L1054	R031__TENSIONS_CONTRADICTIONS__ITEM_01__L2907	TENSIONS_CONTRADICTIONS	item_01	31	6/23/2026, 8:27:56 PM	ai-prompting-and-description.md:L2907	59	80	The article repeatedly uses language such as “deeply parallel,” “matching structural strategies,” and “identical core mathematical laws,” while the researchers themselves caution that similar results do not imply identical mechanisms.	The article repeatedly uses language such as “deeply parallel,” “matching structural strategies,” and “identical core mathematical laws,” while the researchers themselves caution that similar results do not imply identical mechanisms. The popular summary makes a stronger ontological claim than the abstract supports.
L1055	R031__TENSIONS_CONTRADICTIONS__ITEM_02__L2911	TENSIONS_CONTRADICTIONS	item_02	31	6/23/2026, 8:27:56 PM	ai-prompting-and-description.md:L2911	43	77	The headline refers broadly to generative AI language models, but the study used one BERT model and two multilingual LLaMA models to assign predictability scores to nouns.	The headline refers broadly to generative AI language models, but the study used one BERT model and two multilingual LLaMA models to assign predictability scores to nouns. This is narrower than demonstrating convergence across LLM architectures, all language components, or generative cognition generally.
L1056	R031__TENSIONS_CONTRADICTIONS__ITEM_03__L2915	TENSIONS_CONTRADICTIONS	item_03	31	6/23/2026, 8:27:56 PM	ai-prompting-and-description.md:L2915	23	81	Pre-word neural activity is described as proof that the brain predicts the upcoming word.	Pre-word neural activity is described as proof that the brain predicts the upcoming word. Yet anticipatory activity could reflect multiple possibilities: semantic preparation, syntactic expectation, prosodic timing, motor simulation, attentional readiness, or prediction of a category rather than a specific lexical item.
L1057	R031__TENSIONS_CONTRADICTIONS__ITEM_04__L2919	TENSIONS_CONTRADICTIONS	item_04	31	6/23/2026, 8:27:56 PM	ai-prompting-and-description.md:L2919	31	82	The article interprets stronger responses to unexpected words as an energy-expensive rewriting of an internal context map.	The article interprets stronger responses to unexpected words as an energy-expensive rewriting of an internal context map. The reported evidence concerns neural amplitude, not direct measurements of metabolic cost or complete representational revision. A plausible theoretical interpretation is presented as observed mechanism.
L1058	R031__TENSIONS_CONTRADICTIONS__ITEM_05__L2923	TENSIONS_CONTRADICTIONS	item_05	31	6/23/2026, 8:27:56 PM	ai-prompting-and-description.md:L2923	47	74	The study is invoked in the debate between innate grammar and experience-based language learning, but correlating brain responses with model probabilities does not resolve that dispute.	The study is invoked in the debate between innate grammar and experience-based language learning, but correlating brain responses with model probabilities does not resolve that dispute. An innately structured system and a learned statistical system could both make context-sensitive predictions.
L1059	R032__TENSIONS_CONTRADICTIONS__ITEM_01__L2986	TENSIONS_CONTRADICTIONS	item_01	32	6/23/2026, 8:29:29 PM	ai-prompting-and-description.md:L2986	53	71	The article presents self-employment as a transition pathway while offering no evidence that the businesses formed through the platform survive, generate adequate income, or outperform ordinary wage employment.	The article presents self-employment as a transition pathway while offering no evidence that the businesses formed through the platform survive, generate adequate income, or outperform ordinary wage employment. Registration volume is treated as a proxy for entrepreneurial success.
L1060	R032__TENSIONS_CONTRADICTIONS__ITEM_02__L2990	TENSIONS_CONTRADICTIONS	item_02	32	6/23/2026, 8:29:29 PM	ai-prompting-and-description.md:L2990	55	71	Tailor Brands claims to remove “back-office clutter,” yet its expansion into more than twenty services may make the founder increasingly dependent on one intermediary for legal status, compliance, finance, and records.	Tailor Brands claims to remove “back-office clutter,” yet its expansion into more than twenty services may make the founder increasingly dependent on one intermediary for legal status, compliance, finance, and records. Administrative simplification can become platform concentration.
L1061	R032__TENSIONS_CONTRADICTIONS__ITEM_03__L2994	TENSIONS_CONTRADICTIONS	item_03	32	6/23/2026, 8:29:29 PM	ai-prompting-and-description.md:L2994	53	74	The company portrays AI as easing the consequences of automation-driven disruption, but its own automation may reduce demand for lawyers, bookkeepers, filing specialists, designers, and administrative workers.	The company portrays AI as easing the consequences of automation-driven disruption, but its own automation may reduce demand for lawyers, bookkeepers, filing specialists, designers, and administrative workers. The proposed remedy reproduces the same labor-displacement mechanism at another layer.
L1062	R032__TENSIONS_CONTRADICTIONS__ITEM_04__L2998	TENSIONS_CONTRADICTIONS	item_04	32	6/23/2026, 8:29:29 PM	ai-prompting-and-description.md:L2998	50	70	Connecting directly to government agencies and thousands of counties is presented as operational efficiency, but the article does not discuss error correction, rejected filings, changing local rules…	Connecting directly to government agencies and thousands of counties is presented as operational efficiency, but the article does not discuss error correction, rejected filings, changing local rules, unauthorized practice of law, or who bears responsibility when automation fails.
L1063	R032__TENSIONS_CONTRADICTIONS__ITEM_05__L3002	TENSIONS_CONTRADICTIONS	item_05	32	6/23/2026, 8:29:29 PM	ai-prompting-and-description.md:L3002	25	69	The stated market size combines legal, filing, compliance, financial, and administrative services…	The stated market size combines legal, filing, compliance, financial, and administrative services, but the article gives no basis for determining how much of that market can be safely automated or how Tailor Brands’ revenue compares with the value of obligations it manages.
L1064	R033__TENSIONS_CONTRADICTIONS__ITEM_01__L3065	TENSIONS_CONTRADICTIONS	item_01	33	6/23/2026, 8:34:01 PM	ai-prompting-and-description.md:L3065	35	69	The Five Eyes agencies urge organizations to adopt AI for defense while governments restrict access to the models described as most capable.	The Five Eyes agencies urge organizations to adopt AI for defense while governments restrict access to the models described as most capable. The policy simultaneously frames frontier AI as indispensable protective infrastructure and as technology too dangerous to distribute.
L1065	R033__TENSIONS_CONTRADICTIONS__ITEM_02__L3069	TENSIONS_CONTRADICTIONS	item_02	33	6/23/2026, 8:34:01 PM	ai-prompting-and-description.md:L3069	50	76	The warning says transformative offensive capability is months away, but the article offers no disclosed benchmark, incident, capability threshold, or comparative evaluation supporting that timeline.	The warning says transformative offensive capability is months away, but the article offers no disclosed benchmark, incident, capability threshold, or comparative evaluation supporting that timeline. Classification may explain the absence of evidence, but it also makes independent scrutiny impossible.
L1066	R033__TENSIONS_CONTRADICTIONS__ITEM_03__L3073	TENSIONS_CONTRADICTIONS	item_03	33	6/23/2026, 8:34:01 PM	ai-prompting-and-description.md:L3073	38	73	The Australian government promotes light-touch regulation and economic opportunity while its signals agency joins an unusually urgent security warning.	The Australian government promotes light-touch regulation and economic opportunity while its signals agency joins an unusually urgent security warning. Innovation policy and national-security assessment appear to operate on incompatible assumptions about the same technological trajectory.
L1067	R033__TENSIONS_CONTRADICTIONS__ITEM_04__L3077	TENSIONS_CONTRADICTIONS	item_04	33	6/23/2026, 8:34:01 PM	ai-prompting-and-description.md:L3077	33	72	Fable is described as a more community-friendly version of Mythos, yet it is suspended under the same foreign-national restriction.	Fable is described as a more community-friendly version of Mythos, yet it is suspended under the same foreign-national restriction. This suggests that safety tuning or reduced capability may not meaningfully alter policy once a model belongs to a politically sensitive capability family.
L1068	R033__TENSIONS_CONTRADICTIONS__ITEM_05__L3081	TENSIONS_CONTRADICTIONS	item_05	33	6/23/2026, 8:34:01 PM	ai-prompting-and-description.md:L3081	52	88	The article treats national origin as an access-control proxy, even though cyber risk depends more directly on operator intent, tool access, target knowledge, compute, institutional controls, and monitoring.	The article treats national origin as an access-control proxy, even though cyber risk depends more directly on operator intent, tool access, target knowledge, compute, institutional controls, and monitoring. A foreign-national ban may exclude trusted experts while doing little about malicious domestic users or equivalent models developed elsewhere.
L1069	R034__TENSIONS_CONTRADICTIONS__ITEM_01__L3144	TENSIONS_CONTRADICTIONS	item_01	34	6/23/2026, 8:39:59 PM	ai-prompting-and-description.md:L3144	39	75	The headline describes an “AI lawyer” winning a case, yet the system did not advocate at trial and the human barrister called courtroom advocacy essential.	The headline describes an “AI lawyer” winning a case, yet the system did not advocate at trial and the human barrister called courtroom advocacy essential. The framing attributes victory to the most novel participant rather than to the combined legal team, evidence, merits, and judicial decision.
L1070	R034__TENSIONS_CONTRADICTIONS__ITEM_02__L3148	TENSIONS_CONTRADICTIONS	item_02	34	6/23/2026, 8:39:59 PM	ai-prompting-and-description.md:L3148	45	76	The case is presented as proof of competent automated legal work, but a favorable result does not independently validate the quality of every document or legal judgment produced.	The case is presented as proof of competent automated legal work, but a favorable result does not independently validate the quality of every document or legal judgment produced. A strong underlying claim can survive imperfect representation, while excellent representation can still lose a weak case.
L1071	R034__TENSIONS_CONTRADICTIONS__ITEM_03__L3152	TENSIONS_CONTRADICTIONS	item_03	34	6/23/2026, 8:39:59 PM	ai-prompting-and-description.md:L3152	29	60	Low cost improves access for claimants but can also lower the cost of filing weak, strategic, or harassing claims.	Low cost improves access for claimants but can also lower the cost of filing weak, strategic, or harassing claims. The same automation that enables legitimate debt recovery may increase procedural volume and impose defense costs on others.
L1072	R034__TENSIONS_CONTRADICTIONS__ITEM_04__L3156	TENSIONS_CONTRADICTIONS	item_04	34	6/23/2026, 8:39:59 PM	ai-prompting-and-description.md:L3156	29	79	The system’s £10,000 ceiling concentrates it in relatively standardized disputes where automation is most plausible.	The system’s £10,000 ceiling concentrates it in relatively standardized disputes where automation is most plausible. Success in this bounded domain does not establish suitability for criminal matters, family law, immigration, complex commercial litigation, or cases involving vulnerable clients and contested facts.
L1073	R034__TENSIONS_CONTRADICTIONS__ITEM_05__L3160	TENSIONS_CONTRADICTIONS	item_05	34	6/23/2026, 8:39:59 PM	ai-prompting-and-description.md:L3160	46	95	The article contrasts Garfield’s success with hallucination scandals at traditional firms, but the relevant distinction may be workflow governance rather than AI versus human practice.	The article contrasts Garfield’s success with hallucination scandals at traditional firms, but the relevant distinction may be workflow governance rather than AI versus human practice. A tightly constrained system with structured verification can outperform careless professional use, while an inadequately supervised AI firm could reproduce the same failures at greater scale.
L1074	R035__TENSIONS_CONTRADICTIONS__ITEM_01__L3223	TENSIONS_CONTRADICTIONS	item_01	35	6/23/2026, 8:41:45 PM	ai-prompting-and-description.md:L3223	61	61	EA describes AI as producing a “real rise in creativity,” but the evidence presented is executive observation rather than defined metrics, controlled comparisons, shipped games, or testimony from the developers whose work allegedly improved.	EA describes AI as producing a “real rise in creativity,” but the evidence presented is executive observation rather than defined metrics, controlled comparisons, shipped games, or testimony from the developers whose work allegedly improved.
L1075	R035__TENSIONS_CONTRADICTIONS__ITEM_02__L3227	TENSIONS_CONTRADICTIONS	item_02	35	6/23/2026, 8:41:45 PM	ai-prompting-and-description.md:L3227	37	60	Faster prototyping is treated as faster creativity, although prototype volume does not establish originality, artistic coherence, or player value.	Faster prototyping is treated as faster creativity, although prototype volume does not establish originality, artistic coherence, or player value. AI may increase the number of ideas rendered without increasing the number worth developing.
L1076	R035__TENSIONS_CONTRADICTIONS__ITEM_03__L3231	TENSIONS_CONTRADICTIONS	item_03	35	6/23/2026, 8:41:45 PM	ai-prompting-and-description.md:L3231	44	71	The company says AI removes tedium and gives developers more time for enjoyable work, while earlier estimates suggest more than half of development processes could be affected.	The company says AI removes tedium and gives developers more time for enjoyable work, while earlier estimates suggest more than half of development processes could be affected. A technology broad enough to reshape most workflows is unlikely to remain confined to undesirable tasks.
L1077	R035__TENSIONS_CONTRADICTIONS__ITEM_04__L3235	TENSIONS_CONTRADICTIONS	item_04	35	6/23/2026, 8:41:45 PM	ai-prompting-and-description.md:L3235	54	73	Licensed replication of a commentator’s voice is presented as a successful application, but consent from one performer does not resolve questions about compensation duration, derivative use, future bargaining power…	Licensed replication of a commentator’s voice is presented as a successful application, but consent from one performer does not resolve questions about compensation duration, derivative use, future bargaining power, or whether synthetic expansion reduces opportunities for other voice actors.
L1078	R035__TENSIONS_CONTRADICTIONS__ITEM_05__L3239	TENSIONS_CONTRADICTIONS	item_05	35	6/23/2026, 8:41:45 PM	ai-prompting-and-description.md:L3239	35	75	Executive enthusiasm exists alongside survey evidence that a large majority of industry workers reject AI-generated content in development.	Executive enthusiasm exists alongside survey evidence that a large majority of industry workers reject AI-generated content in development. The discrepancy suggests that those authorizing adoption and those experiencing it may define creativity, acceptable risk, and professional value differently.
L1079	R036__TENSIONS_CONTRADICTIONS__ITEM_01__L3302	TENSIONS_CONTRADICTIONS	item_01	36	6/23/2026, 8:43:57 PM	ai-prompting-and-description.md:L3302	38	88	The article describes REST APIs as rigid and agents as fluid, but enterprises often rely on rigidity because predictable contracts constrain failure.	The article describes REST APIs as rigid and agents as fluid, but enterprises often rely on rigidity because predictable contracts constrain failure. Replacing deterministic interfaces with autonomous negotiation may reduce glue code while increasing behavioral uncertainty, testing complexity, and dispute over whether a task was fulfilled correctly.
L1080	R036__TENSIONS_CONTRADICTIONS__ITEM_02__L3306	TENSIONS_CONTRADICTIONS	item_02	36	6/23/2026, 8:43:57 PM	ai-prompting-and-description.md:L3306	31	71	A2A is presented as reducing hallucinations by isolating context, yet each delegated agent can hallucinate independently.	A2A is presented as reducing hallucinations by isolating context, yet each delegated agent can hallucinate independently. Distribution may prevent one context window from becoming overloaded while multiplying the number of opaque reasoning processes whose outputs must be verified.
L1081	R036__TENSIONS_CONTRADICTIONS__ITEM_03__L3310	TENSIONS_CONTRADICTIONS	item_03	36	6/23/2026, 8:43:57 PM	ai-prompting-and-description.md:L3310	43	81	The protocol promises modularity and vendor interchangeability, but agent behavior includes hidden prompts, proprietary state, bespoke tools, and model-specific judgment.	The protocol promises modularity and vendor interchangeability, but agent behavior includes hidden prompts, proprietary state, bespoke tools, and model-specific judgment. Two agents declaring the same capability may produce materially different outcomes, making replacement harder than substituting standards-compliant APIs.
L1082	R036__TENSIONS_CONTRADICTIONS__ITEM_04__L3314	TENSIONS_CONTRADICTIONS	item_04	36	6/23/2026, 8:43:57 PM	ai-prompting-and-description.md:L3314	40	88	FoldRun is described as eliminating the complexity cliff, but the infrastructure, model selection, parameter adjustment, and scientific uncertainty still exist.	FoldRun is described as eliminating the complexity cliff, but the infrastructure, model selection, parameter adjustment, and scientific uncertainty still exist. They have been relocated behind an agentic interface. Ease of invocation can conceal the expertise necessary to evaluate whether the resulting protein structure is scientifically trustworthy.
L1083	R036__TENSIONS_CONTRADICTIONS__ITEM_05__L3318	TENSIONS_CONTRADICTIONS	item_05	36	6/23/2026, 8:43:57 PM	ai-prompting-and-description.md:L3318	38	83	The article celebrates autonomous payments, infrastructure provisioning, and regulated-network operation while giving little attention to reversibility.	The article celebrates autonomous payments, infrastructure provisioning, and regulated-network operation while giving little attention to reversibility. As agents acquire authority to spend money, create accounts, grant access, or trigger downstream workflows, error recovery becomes at least as important as successful delegation.
L1084	R037__TENSIONS_CONTRADICTIONS__ITEM_01__L3381	TENSIONS_CONTRADICTIONS	item_01	37	6/23/2026, 8:46:27 PM	ai-prompting-and-description.md:L3381	34	72	The author criticizes executives for attributing layoffs to AI while simultaneously acknowledging that technology eliminates some roles.	The author criticizes executives for attributing layoffs to AI while simultaneously acknowledging that technology eliminates some roles. The distinction between correcting pandemic overhiring and anticipating AI-enabled labor reduction is asserted more strongly than it is demonstrated.
L1085	R037__TENSIONS_CONTRADICTIONS__ITEM_02__L3385	TENSIONS_CONTRADICTIONS	item_02	37	6/23/2026, 8:46:27 PM	ai-prompting-and-description.md:L3385	30	72	Employees are described as central to growth, but success is defined as expanding revenue faster than operating costs.	Employees are described as central to growth, but success is defined as expanding revenue faster than operating costs. Unless workers share materially in those gains, empowerment may mean being asked to produce more without proportional increases in staffing, compensation, or security.
L1086	R037__TENSIONS_CONTRADICTIONS__ITEM_03__L3389	TENSIONS_CONTRADICTIONS	item_03	37	6/23/2026, 8:46:27 PM	ai-prompting-and-description.md:L3389	42	67	The article says fear is a poor foundation for transformation, yet workers may reasonably fear systems introduced to reduce costs, monitor activity, or redesign jobs.	The article says fear is a poor foundation for transformation, yet workers may reasonably fear systems introduced to reduce costs, monitor activity, or redesign jobs. Better communication cannot resolve anxiety whose source is a credible change in material conditions.
L1087	R037__TENSIONS_CONTRADICTIONS__ITEM_04__L3393	TENSIONS_CONTRADICTIONS	item_04	37	6/23/2026, 8:46:27 PM	ai-prompting-and-description.md:L3393	50	74	Recognition of failed AI experiments is presented as psychological safety, but employees may still face asymmetric consequences if experimentation damages performance, exposes data, or slows delivery.	Recognition of failed AI experiments is presented as psychological safety, but employees may still face asymmetric consequences if experimentation damages performance, exposes data, or slows delivery. Celebrating failure rhetorically does not establish protection from evaluation or discipline.
L1088	R037__TENSIONS_CONTRADICTIONS__ITEM_05__L3397	TENSIONS_CONTRADICTIONS	item_05	37	6/23/2026, 8:46:27 PM	ai-prompting-and-description.md:L3397	16	72	The claim that “people drive outcomes” is true but incomplete.	The claim that “people drive outcomes” is true but incomplete. Outcomes are also shaped by capital allocation, ownership, software architecture, metrics, contracts, and market pressure. Centering individual leadership can understate the structural forces that constrain managerial choice.
L1089	R038__TENSIONS_CONTRADICTIONS__ITEM_01__L3482	TENSIONS_CONTRADICTIONS	item_01	38	6/23/2026, 8:48:12 PM	ai-prompting-and-description.md:L3482	29	76	The paper invokes Bergsonian self-creation, yet the agent can modify only surfaces predeclared by human designers.	The paper invokes Bergsonian self-creation, yet the agent can modify only surfaces predeclared by human designers. Humans define the tools, evaluator, failure taxonomy, task distribution, acceptance criterion, and merge procedure. The agent reshapes itself only inside a human-authored possibility space.
L1090	R038__TENSIONS_CONTRADICTIONS__ITEM_02__L3486	TENSIONS_CONTRADICTIONS	item_02	38	6/23/2026, 8:48:12 PM	ai-prompting-and-description.md:L3486	29	93	The held-out split is described as evidence of generalization, but it is consulted during every promotion decision.	The held-out split is described as evidence of generalization, but it is consulted during every promotion decision. Its traces are hidden from the proposer, yet its pass counts repeatedly determine which edits survive. It is therefore an adaptive validation set rather than a completely untouched final test, creating the possibility of indirect overfitting to the gate.
L1091	R038__TENSIONS_CONTRADICTIONS__ITEM_03__L3490	TENSIONS_CONTRADICTIONS	item_03	38	6/23/2026, 8:48:12 PM	ai-prompting-and-description.md:L3490	31	91	The acceptance rule forbids any measured decline on either split, even when total performance would improve substantially.	The acceptance rule forbids any measured decline on either split, even when total performance would improve substantially. This conservative design protects existing behavior but embeds a particular value judgment: local non-regression is preferable to beneficial tradeoffs, specialization, or exploration of changes whose gains require temporary deterioration.
L1092	R038__TENSIONS_CONTRADICTIONS__ITEM_04__L3494	TENSIONS_CONTRADICTIONS	item_04	38	6/23/2026, 8:48:12 PM	ai-prompting-and-description.md:L3494	29	86	Candidate edits are required to be minimal and individually interpretable, but accepted edits may later be merged.	Candidate edits are required to be minimal and individually interpretable, but accepted edits may later be merged. Two modifications that pass independently can interact after combination, producing effects not established by their separate evaluations unless the merged harness is subjected to a fresh and sufficiently broad regression cycle.
L1093	R038__TENSIONS_CONTRADICTIONS__ITEM_05__L3498	TENSIONS_CONTRADICTIONS	item_05	38	6/23/2026, 8:48:12 PM	ai-prompting-and-description.md:L3498	35	103	The reported pass-rate gains are significant, but the evaluation covers three models on a filtered 64-task subset of one terminal benchmark.	The reported pass-rate gains are significant, but the evaluation covers three models on a filtered 64-task subset of one terminal benchmark. The paper establishes that the method can improve benchmarked execution behavior; it does not yet establish general self-improvement across open-ended environments, safety constraints, organizational workflows, or tasks without deterministic verifiers. `2606.09498v1.pdf`
L1094	R039__TENSIONS_CONTRADICTIONS__ITEM_01__L3567	TENSIONS_CONTRADICTIONS	item_01	39	6/23/2026, 8:49:24 PM	ai-prompting-and-description.md:L3567	46	71	OpenClaw and Hermes are presented as open alternatives to platform lock-in, yet enterprise safety is achieved by placing them inside Microsoft or Nvidia-controlled governance systems.	OpenClaw and Hermes are presented as open alternatives to platform lock-in, yet enterprise safety is achieved by placing them inside Microsoft or Nvidia-controlled governance systems. Openness at the agent layer can coexist with deep dependency at the identity and execution layers.
L1095	R039__TENSIONS_CONTRADICTIONS__ITEM_02__L3571	TENSIONS_CONTRADICTIONS	item_02	39	6/23/2026, 8:49:24 PM	ai-prompting-and-description.md:L3571	48	72	Hermes promotes portable memory and model independence, but memory semantics may depend on its own schemas, summarization rules, skill formats, retrieval behavior, and hidden transformations.	Hermes promotes portable memory and model independence, but memory semantics may depend on its own schemas, summarization rules, skill formats, retrieval behavior, and hidden transformations. A migration command can transfer files without reproducing the behavior those files generated.
L1096	R039__TENSIONS_CONTRADICTIONS__ITEM_03__L3575	TENSIONS_CONTRADICTIONS	item_03	39	6/23/2026, 8:49:24 PM	ai-prompting-and-description.md:L3575	27	60	Self-improving skills promise adaptation, while enterprise governance requires stable, reviewable behavior.	Self-improving skills promise adaptation, while enterprise governance requires stable, reviewable behavior. An agent that can revise its own operating knowledge between sessions may become more useful and simultaneously less reproducible.
L1097	R039__TENSIONS_CONTRADICTIONS__ITEM_04__L3579	TENSIONS_CONTRADICTIONS	item_04	39	6/23/2026, 8:49:24 PM	ai-prompting-and-description.md:L3579	39	67	The article uses GitHub stars, token volume, and platform endorsements as evidence of momentum while acknowledging that they measure different phenomena.	The article uses GitHub stars, token volume, and platform endorsements as evidence of momentum while acknowledging that they measure different phenomena. None directly establishes reliability, retained users, enterprise production value, or safe autonomous operation.
L1098	R039__TENSIONS_CONTRADICTIONS__ITEM_05__L3583	TENSIONS_CONTRADICTIONS	item_05	39	6/23/2026, 8:49:24 PM	ai-prompting-and-description.md:L3583	25	83	The operating-system analogy clarifies the harness’s importance but conceals a critical difference.	The operating-system analogy clarifies the harness’s importance but conceals a critical difference. Conventional operating systems execute relatively explicit programs; agent harnesses mediate probabilistic systems that reinterpret goals and can modify memory or skills. The control layer governs behavior it cannot fully predict.
L1099	R040__TENSIONS_CONTRADICTIONS__ITEM_01__L3652	TENSIONS_CONTRADICTIONS	item_01	40	6/23/2026, 8:51:17 PM	ai-prompting-and-description.md:L3652	33	65	The paper identifies privacy, compliance, and policy enforcement as major deficiencies, yet excludes them from the final taxonomy.	The paper identifies privacy, compliance, and policy enforcement as major deficiencies, yet excludes them from the final taxonomy. The framework therefore classifies how agents communicate more precisely than whether that communication is governable or safe.
L1100	R040__TENSIONS_CONTRADICTIONS__ITEM_02__L3656	TENSIONS_CONTRADICTIONS	item_02	40	6/23/2026, 8:51:17 PM	ai-prompting-and-description.md:L3656	51	79	Persistent state is rejected as a dimension because storage is often left to implementations, but long-term memory may be the most consequential source of behavioral continuity, lock-in, and privacy risk.	Persistent state is rejected as a dimension because storage is often left to implementations, but long-term memory may be the most consequential source of behavioral continuity, lock-in, and privacy risk. Excluding it preserves taxonomic cleanliness at the cost of omitting a central feature of real agent systems.
L1101	R040__TENSIONS_CONTRADICTIONS__ITEM_03__L3660	TENSIONS_CONTRADICTIONS	item_03	40	6/23/2026, 8:51:17 PM	ai-prompting-and-description.md:L3660	35	84	The proposed layered stack is presented as a likely future architecture, but it is inferred from only nine selected open-source protocols.	The proposed layered stack is presented as a likely future architecture, but it is inferred from only nine selected open-source protocols. The sampling criteria privilege maintained, visible GitHub projects and may underrepresent proprietary systems, unsuccessful designs, or protocols emerging outside dominant developer ecosystems.
L1102	R040__TENSIONS_CONTRADICTIONS__ITEM_04__L3664	TENSIONS_CONTRADICTIONS	item_04	40	6/23/2026, 8:51:17 PM	ai-prompting-and-description.md:L3664	55	77	The communication trilemma-versatility, efficiency, and portability-is used as an architectural law, yet the paper does not empirically measure token cost, latency, migration effort, or task performance across protocols.	The communication trilemma-versatility, efficiency, and portability-is used as an architectural law, yet the paper does not empirically measure token cost, latency, migration effort, or task performance across protocols. A conceptual tradeoff is treated more strongly than the presented evidence warrants.
L1103	R040__TENSIONS_CONTRADICTIONS__ITEM_05__L3668	TENSIONS_CONTRADICTIONS	item_05	40	6/23/2026, 8:51:17 PM	ai-prompting-and-description.md:L3668	50	69	Runtime schema negotiation is described as flexibility, but two agents that can invent their own communication format may also become harder for humans, auditors, and third-party agents to inspect.	Runtime schema negotiation is described as flexibility, but two agents that can invent their own communication format may also become harder for humans, auditors, and third-party agents to inspect. Greater inter-agent adaptability can reduce ecosystem-wide interoperability.
L1104	R041__TENSIONS_CONTRADICTIONS__ITEM_01__L3737	TENSIONS_CONTRADICTIONS	item_01	41	6/23/2026, 8:52:51 PM	ai-prompting-and-description.md:L3737	54	74	The system is described as evolving orchestration autonomously, yet humans fix the three-module scaffold-task decomposition, agent engineering, and workflow topology-and require every revision to remain inside it.	The system is described as evolving orchestration autonomously, yet humans fix the three-module scaffold-task decomposition, agent engineering, and workflow topology-and require every revision to remain inside it. The Meta-Skill evolves only within a pre-authored theory of what orchestration is.
L1105	R041__TENSIONS_CONTRADICTIONS__ITEM_02__L3741	TENSIONS_CONTRADICTIONS	item_02	41	6/23/2026, 8:52:51 PM	ai-prompting-and-description.md:L3741	24	78	Selective Reflection depends on ground-truth scores to identify difficult and uncertain tasks.	Selective Reflection depends on ground-truth scores to identify difficult and uncertain tasks. The paper’s own ablation shows weaker performance when labels are removed, meaning the method is strongest precisely where reliable external evaluation already exists and less mature in open-ended real-world settings.
